GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "31000","Nebraska",4,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",90,"...","Private goods-producing industries 2/",17121.7,16498.3,16513.8,17663.7,17530.1,16864.4,19340.4,19159.7,20136.8,20757.4,21165.2,22095.9,22650.5,23362.5,26357.7,23848.9,26179.5,24949.6,24612.2,23795.5,23182.5,23885.8
 "31000","Nebraska",4,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",91,"...","Private services-providing industries 3/",41987.2,44085.4,45814.7,47411.2,48721.7,50262.3,52347.9,54581.8,56532.8,57832.0,59841.7,58954.2,59109.3,61145.5,62784.4,65258.0,66164.1,69083.6,72018.6,72968.9,73697.6,74902.4
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",1,"...","All industry total",90367.6,94946.7,101276.5,105343.7,106656.8,110020.4,115571.0,128884.5,139694.9,145209.4,144404.8,138863.3,127242.4,128827.2,129733.5,128043.0,128272.7,129659.7,135100.4,138283.7,141709.2,146224.7
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",2,"..."," Private industries",79829.2,83738.0,89809.6,93529.3,94620.8,97752.5,102545.9,115168.8,125741.8,130748.9,129553.1,123707.5,112144.6,113576.3,114798.9,113418.0,113767.2,115068.9,120117.7,122881.1,126002.1,130681.2
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",3,"11","  Agriculture, forestry, fishing and hunting",217.2,258.0,282.0,353.6,331.6,307.2,292.9,319.2,382.8,420.9,270.3,357.2,418.3,388.0,384.3,294.8,302.0,434.8,419.4,389.6,342.0,314.4
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",4,"111-112","   Farms",184.2,227.8,246.0,325.9,302.4,273.9,260.6,288.7,354.6,387.5,236.8,317.3,371.4,351.6,344.7,253.5,264.9,397.7,385.7,356.2,304.4,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",5,"113-115","   Forestry, fishing, and related activities",30.5,29.0,34.0,31.3,31.6,33.9,32.8,31.6,31.0,35.8,32.2,38.6,45.4,37.2,39.8,41.3,37.2,38.6,35.6,34.4,35.2,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",6,"21","  Mining, quarrying, and oil and gas extraction",3930.8,4349.3,4487.3,4505.0,3936.8,3923.3,4234.2,4384.3,4153.8,5271.1,5062.1,5196.9,4736.5,5587.7,6195.9,5712.8,4781.1,3781.1,3332.3,4099.2,4701.1,3778.9
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",7,"211","   Oil and gas extraction",5.5,3.5,3.5,2.6,2.4,4.6,2.5,3.1,2.3,3.0,2.9,3.0,4.8,3.7,3.7,4.5,3.4,2.7,4.0,4.0,3.3,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",8,"212","   Mining (except oil and gas)",3916.4,4397.7,4506.4,4466.1,3904.8,3880.4,4183.4,4286.6,4067.9,5156.6,4928.2,4966.8,4569.3,5327.9,5839.5,5303.6,4461.5,3506.1,3112.3,3967.7,4558.6,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",9,"213","   Support activities for mining",59.9,43.2,55.9,79.8,68.8,72.4,82.0,108.1,99.1,129.5,141.9,218.3,159.1,250.7,349.6,404.7,317.6,270.5,219.2,162.5,180.2,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",10,"22","  Utilities",1563.5,1500.1,1837.9,1871.5,1783.2,1956.9,1926.6,2174.0,1923.4,2108.4,2136.4,2205.5,2186.8,2292.2,2199.9,2276.3,2255.5,2170.7,2181.9,2153.0,2124.9,2144.2
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",11,"23","  Construction",12547.5,12617.9,12216.2,11267.3,10398.8,10000.5,10852.2,12996.8,15033.3,14791.6,13752.0,11066.0,9476.2,8153.2,7272.3,5236.4,4785.7,4805.2,5353.8,5610.6,6008.0,6484.4
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",12,"31-33","  Manufacturing",2585.5,2726.6,2698.7,2942.1,3015.7,3304.9,3646.1,4891.7,5402.5,5593.3,6528.2,6584.4,5577.3,5308.3,5434.3,6020.4,6082.5,6010.7,5556.5,5705.8,6202.7,7395.1
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",13,"321,327-339","   Durable goods manufacturing",1533.5,1591.3,1501.5,1588.1,1630.5,1973.1,2227.9,3304.2,3814.2,3862.1,4726.2,4905.6,4008.6,3847.0,4039.5,4687.9,4608.7,4386.0,4007.8,4036.9,4466.4,5470.6
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",14,"321","    Wood product manufacturing",48.7,52.9,51.7,65.1,82.8,83.0,75.8,72.2,101.8,102.1,89.9,93.2,44.6,45.3,54.6,60.3,55.1,85.0,86.6,65.2,80.4,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",15,"327","    Nonmetallic mineral product manufacturing",361.4,393.9,328.1,382.7,322.1,361.6,411.2,501.9,676.6,608.3,699.1,538.6,313.4,279.9,272.7,304.3,303.8,337.6,330.3,365.6,389.8,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",16,"331","    Primary metal manufacturing",225.1,256.3,95.3,105.6,146.8,117.1,123.6,126.0,141.5,153.8,158.7,159.9,194.3,150.7,139.4,186.5,147.8,135.9,178.2,178.7,165.1,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",17,"332","    Fabricated metal product manufacturing",334.5,348.2,312.8,383.5,361.3,360.0,376.3,391.8,450.0,562.7,674.6,634.4,468.6,357.3,422.2,431.5,418.7,475.9,453.0,477.3,545.0,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",18,"333","    Machinery manufacturing",95.0,108.3,117.4,105.8,98.1,121.6,81.7,113.9,136.8,124.3,150.1,176.6,143.8,133.6,143.7,140.3,150.1,144.9,135.9,155.5,166.0,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",19,"334","    Computer and electronic product manufacturing",23.8,34.7,38.7,50.7,71.1,85.2,108.4,109.5,135.7,148.3,241.2,330.5,320.9,454.2,421.6,411.7,556.5,590.0,518.3,479.9,505.1,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",15.6,16.5,17.2,27.4,38.0,70.0,79.0,82.4,86.9,95.1,83.3,90.9,69.0,62.5,77.4,61.6,142.6,165.5,158.4,171.1,419.7,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",26.5,28.0,30.7,37.2,35.9,36.8,42.5,47.6,47.6,49.1,50.5,47.8,18.8,31.8,42.9,43.8,45.5,45.6,40.7,41.9,47.9,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",22,"3364-3369","    Other transportation equipment manufacturing",83.9,78.0,78.0,68.2,81.8,81.4,71.8,82.1,111.5,112.9,116.4,153.5,124.1,138.3,120.2,91.7,96.2,95.2,99.1,122.8,125.3,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",23,"337","    Furniture and related product manufacturing",123.7,116.7,120.6,113.4,168.5,202.3,242.3,243.8,271.7,231.3,173.4,135.1,90.0,66.4,67.9,53.1,64.6,76.7,80.9,89.5,96.5,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",24,"339","    Miscellaneous manufacturing",442.8,363.7,450.6,373.5,317.2,533.8,674.6,1596.8,1722.2,1744.9,2346.5,2578.4,2235.1,2123.3,2278.8,2903.2,2628.3,2225.8,1920.5,1874.2,1904.3,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",25,"311-316,322-326","   Nondurable goods manufacturing",1125.3,1225.6,1316.6,1501.0,1535.0,1447.6,1533.0,1658.2,1624.4,1788.5,1820.1,1670.8,1580.1,1469.6,1398.2,1332.5,1474.4,1625.1,1548.6,1667.4,1736.1,1928.5
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",26,"311-312","    Food and beverage and tobacco product manufacturing",427.9,541.0,590.0,587.3,617.6,478.5,524.9,552.9,568.8,671.3,710.4,658.7,632.2,581.9,496.7,431.1,522.7,596.8,547.5,519.3,567.5,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",27,"313-314","    Textile mills and textile product mills",16.7,15.9,20.3,21.5,27.4,29.1,27.4,36.6,33.3,38.1,52.3,54.6,38.2,33.7,28.6,33.2,38.5,48.1,50.0,54.0,48.5,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",4.2,5.6,6.2,7.1,7.4,5.8,4.8,5.6,7.8,9.9,3.5,4.5,3.5,3.2,3.0,2.2,3.0,2.5,5.3,4.7,4.8,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",29,"322","    Paper manufacturing",60.1,54.4,65.7,75.8,71.2,79.7,80.2,74.9,69.0,73.0,63.3,65.8,73.7,70.6,72.8,70.0,71.9,85.1,71.5,84.7,84.0,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",30,"323","    Printing and related support activities",163.2,147.0,166.1,207.1,199.8,219.3,221.3,217.6,221.3,220.6,219.1,212.0,185.4,190.5,206.8,218.6,234.3,224.2,210.8,264.8,284.8,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",31,"324","    Petroleum and coal products manufacturing",57.5,90.3,78.4,63.9,68.8,73.4,83.8,208.8,146.2,126.3,84.4,117.8,128.5,105.9,82.8,92.0,88.6,151.4,155.6,176.2,177.7,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",32,"325","    Chemical manufacturing",188.5,190.5,175.8,193.9,178.6,188.2,156.2,180.8,177.3,230.2,269.3,255.0,268.5,247.3,279.1,241.3,266.7,273.5,247.1,294.5,294.7,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",33,"326","    Plastics and rubber products manufacturing",183.2,198.9,213.6,303.0,325.6,329.5,386.5,406.0,395.0,415.0,411.3,307.5,266.6,243.0,229.7,244.0,247.7,251.4,273.3,290.2,292.3,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",34,"42","  Wholesale trade",3699.4,4059.2,4339.9,4400.2,4691.8,4837.6,5044.1,5607.7,6133.3,6196.4,6256.4,6182.5,5186.5,5103.5,5122.6,5314.2,5325.2,5557.4,5761.4,5954.5,6354.0,6699.3
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",35,"44-45","  Retail trade",5615.6,6196.4,6658.3,7027.3,7604.5,8060.7,8169.1,8887.5,10145.8,10234.1,9729.4,9031.6,8098.5,8221.2,8478.5,8499.7,8869.4,9192.3,9506.0,10163.9,10487.3,10967.6
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",36,"48-49","  Transportation and warehousing",3552.0,3611.7,3702.9,3563.8,3219.0,3244.9,3314.7,4353.5,4799.2,5035.8,5037.6,5146.9,5046.7,5704.9,5503.6,5597.1,5491.0,5766.9,5935.7,6055.7,6354.5,6682.4
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",37,"481","   Air transportation",1470.2,1255.2,1209.8,982.7,657.1,548.1,660.4,1201.9,1481.0,1498.0,1584.7,1665.7,1852.1,2453.6,2133.4,2093.2,2023.6,2142.1,2170.6,2496.1,2608.1,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",38,"482","   Rail transportation",220.6,210.3,216.0,225.3,203.1,189.6,211.7,233.3,253.0,267.7,246.8,236.0,206.7,206.0,203.3,211.3,195.3,200.4,194.5,181.0,182.7,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",39,"483","   Water transportation",1.0,1.8,1.5,1.3,1.6,0.5,0.8,3.4,5.7,9.5,5.8,2.3,1.5,11.4,11.6,9.1,12.3,10.4,8.7,6.2,6.8,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",40,"484","   Truck transportation",474.0,504.8,522.3,541.0,511.7,502.1,546.9,629.8,687.5,748.2,772.1,699.6,629.9,644.8,641.9,636.3,621.1,648.9,685.1,714.3,762.2,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",41,"485","   Transit and ground passenger transportation",907.0,1026.8,1075.5,1021.7,1117.1,1295.3,1012.4,1166.9,1139.8,1183.3,1141.7,1198.0,1073.6,1087.8,1167.3,1232.0,1242.5,1329.7,1319.3,921.8,849.9,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",42,"486","   Pipeline transportation",10.2,12.5,11.8,10.6,7.7,5.4,8.2,7.1,7.4,7.2,8.1,10.6,13.4,18.0,34.6,29.7,27.1,10.1,11.0,11.0,8.8,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",43,"487-488, 492","   Other transportation and support activities",471.1,527.4,571.9,659.2,665.1,704.9,750.3,891.7,906.7,917.4,840.5,894.6,823.0,813.2,800.3,800.3,756.7,764.8,762.9,869.9,964.9,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",44,"493","   Warehousing and storage",124.0,164.1,180.2,202.8,200.6,207.7,256.3,302.3,359.5,427.5,443.1,457.9,460.9,491.6,516.0,585.3,614.1,666.0,807.4,867.3,992.6,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",45,"51","  Information",1330.0,1416.2,1661.1,1709.3,1905.8,2035.4,2030.0,2276.6,2708.0,2656.5,2816.5,2885.7,3107.0,3348.4,3315.7,3226.8,3242.0,3765.5,4502.3,5463.3,5942.3,6481.3
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",46,"511","   Publishing industries (except Internet)",251.3,243.0,302.5,275.2,329.2,400.0,393.7,452.0,527.4,518.0,565.3,540.4,512.5,563.5,534.0,449.1,479.7,474.1,500.1,592.2,678.3,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",47,"512","   Motion picture and sound recording industries",82.0,82.0,120.9,101.1,134.0,125.1,122.5,172.4,143.7,206.6,321.4,252.8,342.9,378.9,333.4,380.9,429.4,738.3,754.2,674.8,524.7,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",48,"515, 517","   Broadcasting (except Internet) and telecommunications",941.4,1017.8,1181.0,1281.9,1349.1,1331.3,1303.3,1464.9,1870.3,1720.2,1742.0,1797.5,1934.2,2030.3,1861.7,1631.0,1523.4,1510.8,1809.7,2097.1,2459.3,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",49,"518, 519","   Data processing, hosting, and other information services",49.0,59.5,42.2,21.1,73.7,182.4,218.0,190.9,161.7,210.0,185.9,295.6,316.4,375.8,586.1,765.7,810.2,1050.8,1449.9,2112.3,2308.9,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",50,"52, 53","  Finance, insurance, real estate, rental, and leasing",12770.5,14072.3,15943.4,16843.4,18767.3,19723.4,20917.7,22949.7,25884.7,28434.2,28283.2,27239.0,24620.6,24192.1,24510.5,24262.2,24625.4,25070.4,27798.9,27230.9,27409.1,28061.6
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",51,"52","   Finance and insurance",2317.5,3261.9,4202.8,4718.6,6022.5,6677.0,6871.4,6944.3,7432.6,6772.3,6444.4,6110.7,6020.8,5749.6,6086.4,6661.6,5742.6,6207.2,6864.9,6735.2,6545.7,6532.7
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services",871.6,1664.6,2644.8,2984.2,3674.6,4312.2,4651.9,4762.2,4872.1,4379.4,3538.4,3838.6,4019.6,3719.1,4068.4,4629.4,3690.0,3710.8,3754.0,3398.2,3243.2,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",53,"523","    Securities, commodity contracts, and other financial investments and related activities",373.7,350.7,262.7,307.9,930.8,864.8,535.1,341.2,404.0,380.2,284.9,188.6,361.6,332.7,303.9,321.4,335.0,322.0,334.3,352.7,381.3,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",54,"524","    Insurance carriers and related activities",1006.8,1135.3,1157.7,1326.7,1396.7,1467.0,1525.5,1578.0,1710.2,1699.9,1801.2,1764.8,1612.5,1619.9,1625.5,1680.6,1648.6,2045.6,2707.7,3127.0,3065.1,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",55,"525","    Funds, trusts, and other financial vehicles",90.5,143.7,166.5,127.0,103.6,90.3,161.7,242.7,449.3,308.7,976.4,336.1,34.6,81.6,95.2,30.1,80.7,202.1,187.5,45.2,46.2,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",56,"53","   Real estate and rental and leasing",10577.3,10845.3,11726.5,12087.3,12649.5,12929.2,13931.8,15911.4,18365.4,21620.0,21805.0,21096.8,18590.4,18422.8,18413.1,17600.6,18898.9,18861.7,20933.7,20495.3,20896.0,21591.6
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",57,"531","    Real estate",9223.9,9320.0,9972.8,10353.1,10736.3,11058.6,11826.8,13969.5,16530.5,17311.5,17728.1,16920.9,16064.0,15702.5,15289.4,14507.1,14797.2,15344.0,16601.1,17025.2,17189.1,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets",1330.7,1504.0,1736.4,1713.4,1896.3,1846.2,2086.9,1882.7,1736.4,4343.8,4095.0,4204.7,2526.1,2721.0,3123.9,3093.5,4105.6,3509.1,4350.1,3391.9,3656.0,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",59,"54, 55, 56","  Professional and business services",8048.1,7929.7,8358.1,8967.0,9740.1,10145.6,11265.7,12597.9,13725.9,14000.9,14342.7,14155.5,12577.2,12899.0,13077.5,13592.7,13656.0,14024.0,14422.7,15322.1,15976.3,17087.5
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",60,"54","   Professional, scientific, and technical services",4395.8,4178.5,4292.9,4502.1,5006.9,5525.8,5976.8,6480.5,6818.5,7021.9,6927.3,7138.5,6448.1,6400.5,6457.5,6541.3,6411.5,6401.8,6546.8,6688.5,7063.1,7435.2
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",61,"5411","    Legal services",1073.5,1012.3,1047.3,1125.0,1181.1,1223.5,1387.3,1783.2,1885.9,1912.8,1744.3,1729.4,1582.2,1525.5,1484.4,1422.1,1367.1,1286.6,1243.5,1292.7,1306.4,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",62,"5415","    Computer systems design and related services",109.6,128.8,157.5,163.1,172.2,186.6,222.2,285.4,337.3,386.7,485.5,550.4,551.7,629.2,691.3,812.5,809.5,766.8,767.6,862.0,1058.9,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",63,"5412-5414, 5416-5419","    Miscellaneous professional, scientific, and technical services",3310.3,3104.9,3138.2,3275.3,3710.5,4162.7,4419.4,4496.3,4673.8,4790.7,4732.2,4881.6,4330.3,4252.8,4284.4,4306.8,4235.5,4351.8,4544.0,4546.5,4735.3,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",64,"55","   Management of companies and enterprises",1445.0,1416.0,1457.1,1606.2,1780.9,1714.7,2211.7,2774.4,3186.6,2993.9,3527.8,3102.1,2608.3,2785.0,2777.6,3114.4,3296.3,3463.3,3456.2,4117.3,4150.6,4551.5
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",65,"56","   Administrative and support and waste management and remediation services",2155.6,2261.5,2505.3,2747.4,2856.5,2803.7,3036.4,3349.5,3738.4,3972.7,3897.0,3921.2,3526.1,3714.3,3842.9,3937.0,3948.9,4161.0,4415.6,4538.1,4774.2,5122.1
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",66,"561","    Administrative and support services",1891.1,2003.4,2218.2,2457.3,2527.1,2458.0,2669.2,3001.8,3332.9,3591.4,3507.3,3524.0,3131.1,3278.6,3515.8,3603.3,3616.0,3819.1,4036.7,4150.8,4366.2,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",67,"562","    Waste management and remediation services",268.7,259.3,288.6,287.3,330.9,350.1,371.3,347.5,406.9,376.8,387.1,395.1,396.0,437.6,327.1,333.7,332.9,342.1,378.7,387.1,407.8,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",68,"61, 62","  Educational services, health care, and social assistance",4168.9,4228.6,4355.2,4683.3,5057.6,5364.6,5672.3,6113.3,6448.2,6823.9,7068.8,7659.3,7890.9,7982.1,7984.5,8127.6,8188.1,8560.1,8952.7,9285.1,9668.1,10235.8
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",69,"61","   Educational services",181.4,182.7,208.1,228.5,267.1,290.7,315.2,369.9,413.9,448.2,502.1,572.7,650.7,744.7,743.4,737.3,726.6,733.6,683.5,676.9,672.2,721.5
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",70,"62","   Health care and social assistance",3970.4,4028.4,4132.6,4439.9,4777.6,5061.3,5344.9,5733.8,6026.3,6368.1,6561.0,7081.9,7237.6,7237.6,7241.2,7390.4,7461.7,7827.5,8274.2,8615.3,9005.6,9523.7
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",71,"621","    Ambulatory health care services",2405.1,2488.7,2463.0,2661.1,2820.1,3024.9,3166.3,3356.7,3538.8,3755.6,3805.3,4005.3,4044.8,4062.3,4060.7,4144.0,4244.5,4420.6,4728.7,5031.7,5319.1,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",72,"622","    Hospitals",1067.5,1014.8,1082.0,1134.8,1240.3,1303.2,1436.5,1587.2,1660.9,1743.9,1858.9,2126.5,2234.6,2189.5,2223.6,2258.7,2204.2,2340.5,2457.4,2522.4,2616.7,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",73,"623","    Nursing and residential care facilities",280.2,282.5,337.0,370.1,384.9,379.7,387.7,401.8,396.5,399.6,405.9,433.3,450.7,467.2,462.7,481.7,509.2,539.5,548.9,549.7,562.0,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",74,"624","    Social assistance",206.1,224.6,250.3,272.3,334.6,351.3,352.7,387.7,428.8,466.7,489.3,516.5,507.8,518.6,494.3,506.0,504.4,527.0,541.6,522.4,525.0,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services",19565.1,20323.9,22366.0,24016.6,22180.3,22463.6,22944.0,25004.8,25860.2,26236.2,25308.0,23343.7,20799.7,22094.1,23064.7,22957.3,23842.3,23428.7,23761.6,23127.4,22319.4,22057.1
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",76,"71","   Arts, entertainment, and recreation",4318.1,4401.7,4487.0,4707.0,4058.8,3986.4,4452.9,4670.8,4380.2,4595.6,4585.5,4087.6,3529.1,3985.8,4402.4,4911.2,5109.0,4295.0,4169.3,4572.2,4340.5,4593.9
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",77,"711-712","    Performing arts, spectator sports, museums, and related activities",1069.3,1213.1,1294.1,1362.5,1239.4,1286.5,1521.6,1793.2,1880.3,2253.9,2261.7,2136.9,2007.5,2452.2,2851.3,3014.6,2868.4,2842.4,2814.1,2942.1,2225.6,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",78,"713","    Amusement, gambling, and recreation industries",3195.1,3151.5,3162.7,3313.3,2797.8,2684.1,2919.9,2877.2,2506.5,2353.9,2336.1,1960.4,1527.6,1535.8,1549.6,1896.6,2240.8,1451.5,1353.8,1629.9,2127.7,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",79,"72","   Accommodation and food services",15243.4,15920.0,17880.8,19312.9,18125.9,18481.7,18488.9,20337.6,21494.4,21653.7,20735.1,19266.3,17279.3,18114.9,18665.6,18046.0,18733.3,19120.2,19574.3,18548.8,17970.7,17467.3
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",80,"721","    Accommodation",12898.4,13473.0,15109.2,16256.4,14997.0,15222.9,15232.3,16693.5,17163.2,17149.7,16404.1,15255.8,13610.1,14040.4,14505.6,13966.8,14373.6,14616.1,14921.6,13779.5,13170.0,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",81,"722","    Food services and drinking places",2244.0,2341.5,2655.7,2939.3,3053.9,3190.5,3188.0,3574.0,4305.1,4495.0,4324.9,4002.9,3667.2,4074.4,4159.8,4079.2,4359.4,4503.9,4652.4,4763.5,4790.7,(NA)
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",82,"81","  Other services (except government and government enterprises)",2448.0,2516.6,2588.0,2674.9,2368.8,2436.3,2399.5,2594.4,2730.9,2758.0,2639.1,2521.3,2317.4,2283.6,2252.3,2299.6,2275.5,2364.5,2369.9,2400.7,2436.5,2503.8
 "32000","Nevada",8,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",83,"..."," Government and government enterprises",10585.3,11275.4,11480.8,11816.8,12045.6,12265.5,13031.3,13685.3,13882.0,14384.8,14794.6,15127.1,15095.2,15248.3,14934.3,14624.9,14506.8,14593.7,14992.1,15410.5,15717.1,15570.2
